symbol,gene,p_value,log2FC,p_adj,significant
PCDHB6,221317_x_at,0.32203060505518555,-0.12172121653383883,0.6004357771269936,False
PCDHB8,221319_at,0.7199716629046382,0.08179763425852471,0.8700178180316732,False
PCDHGA1,211880_x_at,0.8180986108697388,0.02929618253010524,0.9199016675586814,False
PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5,205717_x_at,0.0179422825812168,-0.2855588571464178,0.12951340549311757,False
PCDHGA10,211875_x_at,0.15969098410934562,-0.1649646854241702,0.42774302186663643,False
PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA3 /// PCDHGA5 /// PCDHGA6 /// PCDHGC3,211876_x_at,0.13574675313501083,-0.2300294586457472,0.39461864121346607,False
PCDHGA11 /// PCDHGC3,211877_s_at,0.6091903227232676,-0.07855868869826566,0.8091388557888841,False
PCDHGA3,211879_x_at,0.03905634623019811,-0.5558845827729044,0.20276102312118272,False
PCDHGA8,210368_at,0.5063292898333147,0.11549635575263117,0.7437129252294383,False
PCDHGA9,211873_s_at,0.0698542815132032,-0.26356500743401057,0.2764765461738378,False
PCDHGB5,211807_x_at,0.8120765625705827,0.037423085196873984,0.9171373773426847,False
PCDHGB6,221682_s_at,0.8623822015387625,0.039525600669381156,0.9404094718155395,False
PCDHGC3,214563_at,0.15431958660756037,-0.23476052552914517,0.42007126171222425,False
PCF11,203378_at,0.8395323913692774,-0.023956138548138384,0.929647680608339,False
PCGF1,210022_at,0.38654866035846136,-0.11892013969655135,0.6524135087334346,False
PCGF2,203793_x_at,0.007882630272221164,-0.47318233959004274,0.07778948199995757,False
PCGF3,212753_at,0.11946059875291247,0.1694677921475023,0.3678237559777737,False
PCID2,219940_s_at,0.12275579118183451,0.2351650144138624,0.37332704993924093,False
PCIF1,221762_s_at,0.04535524772867122,-0.27386353208670045,0.21956354228502734,False
PCK1,208383_s_at,6.190595411592693e-11,-2.688733543346731,1.942887852908732e-08,True
PCK2,202847_at,0.13443560168537286,-0.2762664390458802,0.3931786996134878,False
PCLO,217096_at,0.06813356766177694,-0.25596354125488485,0.27259904952440367,False
PCM1,202174_s_at,0.47300809822529155,0.16446664591669702,0.7193482927978686,False
PCMT1,208857_s_at,0.29839586924835704,0.16804603100003312,0.5790510674621987,False
PCMTD2,212406_s_at,0.12690448529487658,0.29559011966790294,0.3806544622656832,False
PCNA,201202_at,2.055207733506753e-06,1.070878418002927,0.00012792232940148318,True
PCNAP3 /// PCNAP3,217400_at,0.9421034776106643,-0.013166718048770676,0.9756874786948518,False
PCNP,217816_s_at,0.5884431921409925,0.08299896572437149,0.7978775079214847,False
PCNT,203660_s_at,0.41744857455292783,0.1692412178587528,0.6761228537142568,False
PCNX,213173_at,0.030781061880865684,-0.29604346372795387,0.17733302950620547,False
PCNXL2,220461_at,0.007072424515785036,-0.3264639983771769,0.07265049087226241,False
PCNXL4,219972_s_at,0.0034057264846073907,0.8025905207222355,0.04560685291857361,True
PCOLCE,202465_at,0.3731799064825706,0.15487422575295184,0.6418459849740458,False
PCOLCE2,219295_s_at,5.0509780315886896e-15,-2.5482773843802526,1.2722418729801932e-11,True
PCP4,205549_at,0.09621706798830705,-0.19530930162710725,0.3275790566819627,False
PCSK1,205825_at,0.545804451994395,0.154812945052746,0.7703053693635181,False
PCSK1N,218952_at,0.9414994900031096,-0.012417036515643964,0.9756874786948518,False
PCSK2,204870_s_at,0.02134258310953443,-0.2992056808775194,0.14324864877207638,False
PCSK5,205559_s_at,1.455493414660149e-06,-1.5702212325671923,9.652607071092887e-05,True
PCSK6,211263_s_at,0.036201952574106876,-0.3631120714800824,0.19414775650229293,False
PCSK7,203118_at,0.7917967502680361,0.04311731165905641,0.9079422792931318,False
PCTP,218676_s_at,0.018377235801333828,-0.2498592653870304,0.1314838301433087,False
PCYOX1,203803_at,0.004827022815563369,-0.6810821673287926,0.056940470830703305,False
PCYOX1L,218953_s_at,0.26986316095600404,0.18423506224251263,0.5537590216484782,False
PCYT1A,204209_at,0.41652615896176837,-0.09802583717370794,0.675441631763551,False
PCYT1B,206751_s_at,0.41255903051424625,-0.2056536607220849,0.6717919144213327,False
PCYT2,209577_at,0.043658520138160295,-0.25330719357700104,0.2146817693770177,False
PDAP1,217624_at,0.4184901674070225,-0.11490640312070344,0.6769175668068149,False
PDC,211496_s_at,0.3613686620278145,-0.24463746832385613,0.6327358364695839,False
PDCD1,207634_at,0.7546160311605686,0.05141218327167962,0.8896447895326349,False
PDCD10,210907_s_at,0.34721006731389525,0.09463309711255441,0.6219858453216117,False
PDCD11,212422_at,0.4548849530645802,-0.09159441805635993,0.7073614113285214,False
PDCD1LG2,220049_s_at,0.5798007820539512,-0.06325055928490819,0.7915708672651268,False
PDCD2,213585_s_at,0.679118333138951,-0.05951544227980676,0.8478705634992854,False
PDCD4-AS1,222307_at,0.6104202780800025,-0.08049881962231531,0.8098353808321443,False
PDCD5,219275_at,0.7271341951064991,0.06839569419395719,0.8750192401338295,False
PDCD6,222380_s_at,0.010896303333810036,0.3124748737767309,0.09555384777146361,False
PDCD6IP,217746_s_at,0.6287336977256245,-0.05948821531406878,0.8195421460321785,False
PDCL,204448_s_at,0.007408112391634833,-0.33850985051510385,0.0749659257142593,False
PDCL3 /// PDCL3P4,219043_s_at,0.038392205463088865,0.4625025769270721,0.2008200737873261,False
PDE10A,211171_s_at,0.08574881492625165,-0.21894191567890786,0.3082403828867583,False
PDE11A,221110_x_at,0.06108666514621377,-0.252925688150178,0.2563937011589907,False
PDE12,214826_at,0.058955265142463,-0.3798555860166335,0.25220056478162983,False
PDE1A,208396_s_at,0.29555039361965846,-0.24395610785785848,0.5767360908159076,False
PDE1B,206444_at,0.1117222106510151,-0.23729799841554033,0.3543998228236117,False
PDE1C,207303_at,0.015481184066794001,-0.25797373051868355,0.11886441670200838,False
PDE2A,204134_at,4.895138362601976e-11,-1.2510736487527225,1.6040936490273503e-08,True
PDE3A,206389_s_at,0.00578431503427231,-0.28356394994663336,0.06371324365234299,False
PDE3B,222317_at,1.1390540880322021e-15,-3.72311757866719,6.34538556090539e-12,True
PDE4A,204735_at,2.6324976396543218e-05,-0.4756155984578019,0.0010842873364956978,True
PDE4B,203708_at,0.020565356796293132,0.48599919765205435,0.14039762423155633,False
PDE4D,204491_at,0.016724081922751793,0.4423593148584457,0.12459140235310122,False
PDE4DIP,210305_at,0.0003947823818244028,-0.5469694267832201,0.009645762954159176,True
PDE5A,206757_at,0.09667669540632573,-0.21600960914934664,0.3285519925043524,False
PDE6A,206623_at,0.0372683230401552,-0.46952769766379543,0.19742347495527696,False
PDE6B,210304_at,0.6064794053012716,0.09756700800337725,0.8084578002110695,False
PDE6C,211093_at,0.36248953158049724,-0.17339582383904784,0.633481030684716,False
PDE6D,204091_at,0.7089757553741931,-0.03792194212742572,0.8630487165803412,False
PDE6G,210060_at,0.0925888323062152,-0.18389939406328004,0.32186535885793965,False
PDE6H,206841_at,0.024304513550110186,-0.3232595071742015,0.15424585669080307,False
PDE7B,220343_at,0.6042295149135781,-0.1440426234006651,0.8068584095894565,False
PDE8A,212521_s_at,0.0006338391874122588,-0.6588309212371026,0.013593684901932013,True
PDE8B,213228_at,0.002996284308438543,-0.3030946691330936,0.04183328880258209,True
PDE9A,205593_s_at,0.05976169630818456,-0.19114242755946442,0.25365140549243365,False
PDGFA,205463_s_at,0.029074885536194698,0.42004476222416187,0.171668170218078,False
PDGFB,217112_at,0.18412697549835785,-0.1885762395684054,0.45644037611864097,False
PDGFC,218718_at,0.027787907348361243,-0.2976993152029834,0.167007004864715,False
PDGFD,219304_s_at,0.006220485145130177,-0.4111138949345623,0.06657592242504118,False
PDGFRA,211533_at,0.024416031281831733,-0.4019177202989468,0.1546510588553316,False
PDGFRB,202273_at,0.39013551207558517,-0.13684174735812782,0.6548692742433344,False
PDGFRL,205226_at,0.07625689654982946,-0.48330915681148845,0.2906161152419788,False
PDHA1,200979_at,0.005868925636444744,-0.4200716567687621,0.06435889269532394,False
PDHA2,214518_at,0.24723326092692718,-0.16204675412811298,0.5297740309235587,False
PDHB,208911_s_at,0.2805587591153658,-0.22003977810964592,0.5635199954360642,False
PDHX,203067_at,0.07519704480395935,-0.28357308326364183,0.288352391906148,False
PDIA2,206691_s_at,0.025719307556875605,-0.5281367210339294,0.1595943554134946,False
PDIA3,208612_at,0.03998199647380044,0.37124892075787486,0.20518627992300673,False
PDIA4,208658_at,0.06706216646656896,0.19139987538659398,0.2702253626355436,False
PDIA6,216640_s_at,0.00816949266967492,0.8428854047392775,0.079400212149186,False
PDK1,206686_at,0.1705591007176144,-0.1961581474618992,0.44079552488524876,False
PDK2,202590_s_at,0.017510036816211556,-0.3362799875034739,0.12792263380037325,False
PDK3,206348_s_at,0.03466820418284676,0.2538011000410041,0.19003975247389282,False
PDK4,205960_at,0.0744803578718955,-0.2554152126475735,0.2869865007830796,False
PDLIM1,208690_s_at,0.5127022049587233,-0.08347288873688541,0.7470439569146167,False
PDLIM2,219165_at,0.8708687320577413,0.03917609060810712,0.944524469727179,False
PDLIM3,209621_s_at,0.14824536028304183,0.3898860125066719,0.4123519364857098,False
PDLIM4,218690_at,0.02123494356828544,-0.38963682596946025,0.1429109778109648,False
PDLIM5,213684_s_at,0.004708244977522419,0.8684622798393491,0.05613366657791978,False
PDLIM7,214266_s_at,0.10837943996682217,-0.3108189728620623,0.34949624613324143,False
PDP1,218273_s_at,0.24770256515499234,-0.12958371780681865,0.5303695838713072,False
PDPK1,221244_s_at,0.9885350835961317,0.0026256201902308263,0.9956394534339452,False
PDPN,204879_at,0.1026833789320537,-0.27655205411699857,0.33872594119066657,False
PDPR,220236_at,0.20242094752402118,-0.17479933548152715,0.47831876709202165,False
PDS5A,212138_at,0.05430551268717644,0.240331360392517,0.2423087183036349,False
PDS5B,207956_x_at,0.2166577081381665,0.31919237582100735,0.49570485585590135,False
PDSS1,220865_s_at,0.6717700664799305,0.05677743207851371,0.8436065129632578,False
PDSS2,219307_at,0.4385946937145614,0.10846236190917669,0.6942183236284679,False
PDX1,208559_at,0.041019627533084115,-0.19514437697739595,0.20825708824782713,False
PDXK,218018_at,0.013254464038110881,-0.32439895126267615,0.10775236124087004,False
PDYN,206803_at,0.1494961173741484,-0.20919803184090657,0.41422891554171654,False
PDZD2,209493_at,1.5378369276577032e-11,-1.5340216667266127,6.1192179033922495e-09,True
PDZD3,220303_at,0.099298272110835,-0.19897064972992773,0.33326464856066174,False
PDZD7,220555_s_at,0.4411789888492368,-0.09690970438988344,0.6964056794709907,False
PDZD8,213549_at,0.6312706135960289,-0.10989714129893713,0.8216953725544899,False
PDZK1,205380_at,0.9610598564584082,0.0084837453999409,0.9836616040357682,False
PDZK1IP1,219630_at,0.057576365392983914,0.3411841009025549,0.24919327259014007,False
PDZRN3,212915_at,5.649184599331035e-06,-0.9275472070543813,0.00030043145686609415,True
PDZRN4,220595_at,0.46978914074691447,-0.1272025989945451,0.7179959237161179,False
PEA15,200787_s_at,0.0005336100982600084,-0.45088123692671545,0.011950184743243988,True
PEAK1,220008_at,0.5512251971556982,-0.08707426157996778,0.7737779430654166,False
PEBP1,205353_s_at,0.04368409477087839,-0.42549257398539986,0.2146817693770177,False
PECAM1,208981_at,0.00015385304488193632,-0.82663826734567,0.004651706104618978,True
PECR,221142_s_at,0.07365960490069035,-0.19367050922811213,0.28490834507934093,False
PEF1,217923_at,0.8179191903539194,-0.03711426778373905,0.9199008213518304,False
PEG10,212094_at,0.02098892172700197,0.5473237329697618,0.1419411662648816,False
PEG3,209242_at,0.08391789672631202,-0.18357047377485713,0.3051332208705207,False
PEG3 /// ZIM2,220653_at,0.005262738261162636,-0.3062720975384785,0.060076637640106054,False
PELI1,218319_at,0.769902684319818,0.07926532288120214,0.8968915471925191,False
PELI2,219132_at,0.10742630590025136,-0.2265750693701296,0.34785399922405574,False
PELO,218472_s_at,0.05256809558236876,-0.3388088112197192,0.2377066480785871,False
PELP1,215354_s_at,0.03931586955279676,-0.3379836894161965,0.2034546031688273,False
PEMT,207621_s_at,1.6686739690159315e-05,-1.1613125242809295,0.0007422810197430978,True
PENK,213791_at,0.26253312476458324,-0.1959679776424963,0.5462718852487821,False
PEPD,202108_at,9.736051284368666e-05,-0.9141184063474608,0.0032156388552669183,True
PER2,208518_s_at,0.03167492915115656,-0.2722559147143384,0.18003274289471793,False
PER3,221045_s_at,0.023665252112537657,-0.3500705990845354,0.1519253278086075,False
PERP,217744_s_at,0.19435807101929217,0.15088044340219398,0.4692178652787527,False
PES1,202212_at,0.8490592888273717,-0.02288985987443759,0.9331946400779483,False
PET112,204300_at,0.3155680664527157,-0.27508317955895656,0.5952006832172658,False
PEX1,204873_at,0.11526191621209404,0.3014711229068876,0.36055223998332286,False
PEX10,206351_s_at,0.20770325421806402,-0.16400465436560197,0.48478596561654136,False
PEX11A,205161_s_at,0.10774394589285075,-0.19195097521892457,0.3483543741048162,False
PEX11B,202658_at,0.3115194463273221,-0.13087171443520518,0.5911407667286576,False
PEX12,205094_at,0.8286498598478059,0.0348003123824423,0.9248375581495729,False
PEX13,205246_at,0.16237997129651915,-0.2519558737459091,0.4304952885663696,False
PEX14,203503_s_at,0.034933719610639624,-0.3513851081186985,0.1910251464444274,False
PEX16,49878_at,0.2678401686527413,-0.09922444745297021,0.5514443756896457,False
PEX19,201706_s_at,4.997243573197176e-05,-0.8106235951770842,0.0018466596773060143,True
PEX2,210296_s_at,0.8376536128008011,-0.03114103616177033,0.9285970592007515,False
PEX26,219180_s_at,0.3232532167636363,-0.11550942443745704,0.6011104385074362,False
PEX3,203970_s_at,0.7793761345110652,-0.0349927332009905,0.9010967885285148,False
PEX5,203244_at,0.7512226146047799,0.04214742781606873,0.8876600658202519,False
PEX5L,219642_s_at,0.5871162340380204,-0.07351276605911927,0.7969973221485963,False
PEX6,204545_at,0.03786866743470383,-0.21730127869244953,0.1992400846797387,False
PEX7,205420_at,0.030261711999118226,0.6150596897038625,0.17583356674741887,False
PF4,206390_x_at,0.06851530155399448,-0.25770057218779563,0.27360689328452664,False
PF4V1,207815_at,0.05886191573234168,-0.34752243113847037,0.25209057506119026,False
PFAS,213302_at,0.24994169526334425,0.18741796060281857,0.5335234021987835,False
PFDN1,201507_at,0.000780186932188146,-0.6022691045760009,0.0158229511983226,True
PFDN2,218336_at,0.8789562858200997,0.02335962426030136,0.9487856860402694,False
PFDN4,205361_s_at,0.229251193023526,0.21874985926099733,0.5109069955294934,False
PFDN5,210908_s_at,0.8667511607665278,-0.046478462158122014,0.942965341048752,False
PFKFB1,207537_at,0.003619325652844644,-0.45128140250504956,0.04746876605199365,True
PFKFB2,207931_s_at,0.07481110390705463,0.2855135648002838,0.287677973537196,False
PFKFB3,202464_s_at,1.3199260509215249e-08,-1.2688840199549638,1.8268268442661079e-06,True
PFKFB4,206246_at,0.012474800149020752,-0.29653478010236967,0.10372237750769754,False
PFKL,201102_s_at,0.07123482887978454,0.3667491247372556,0.27921296252035865,False
PFKM,210976_s_at,0.8837036009878749,-0.01954019040464594,0.9506777182792249,False
PFKP,201037_at,0.06151069705747563,0.43256731018442274,0.2577365292462823,False
PFN1,200634_at,0.9269348146073264,0.03288776954529826,0.9696220295697612,False
PFN2,204992_s_at,0.29135594880453936,0.12471600668725635,0.5726872094022732,False
PGAM1,200886_s_at,0.6949258587820601,-0.05888409718300203,0.8564374852123912,False
PGAM2,205736_at,0.26059318887244304,0.283479509051471,0.5437076804910719,False
PGAP1,213469_at,0.2737996744047676,0.2719340368377239,0.5576478062386825,False
PGAP2,41858_at,0.11169485614975326,0.2554783415573354,0.3543998228236117,False
PGAP3,221811_at,0.11502210365131425,0.29395586478102764,0.35997718197503303,False
PGBD5,219225_at,0.229265290024012,-0.17531361247906307,0.5109069955294934,False
PGC,205261_at,0.45747569498793816,0.11579247395774317,0.7093404016015744,False
PGD,201118_at,0.007491401727409881,-0.4879593336443211,0.07553403156294873,False
PGF,209652_s_at,0.0021287169112612202,-0.4867174349570611,0.032668181083769815,True
PGGT1B,206288_at,0.17806699634891857,-0.17145281330718554,0.4490569125897411,False
PGK1,217383_at,0.003157632519910774,-0.5183617311819448,0.043326062463775725,True
PGK2,217009_at,0.8720597263298893,0.023892578426282007,0.9451413853019904,False
PGLS,218388_at,0.21147837388179233,-0.263596404448629,0.4889875070258357,False
PGLYRP1,207384_at,0.09570862524051604,-0.21861617249748289,0.3267839587101347,False
PGLYRP4,220944_at,0.3831673372872272,-0.08919439332631462,0.6502649796402086,False
PGM1,201968_s_at,1.241029786032982e-05,-0.8208535409632685,0.0005871309282839264,True
PGM3,221788_at,0.012294019922485938,-0.38434598698562894,0.10252531659159961,False
PGM5,208491_s_at,0.09797767358123247,-0.17035726504618065,0.3310442002138898,False
PGP,218410_s_at,0.49286736480666016,-0.1074786627842963,0.7336871861839006,False
PGPEP1,219891_at,0.060869253452374046,-0.2645692053605959,0.25596330905439724,False
PGR,208305_at,0.4904851249269533,0.13088167735260026,0.7318658540647319,False
PGRMC1,201120_s_at,0.5522532605967152,-0.05973610093382753,0.7744404912445945,False
PGRMC2,213227_at,6.47193559447655e-05,-0.6785372520815294,0.0022927526367523205,True
PGS1,219394_at,0.3214238188287611,-0.12431316515713053,0.5999351280168038,False
PHACTR1,213638_at,0.02433129229763375,-0.29699477621640824,0.15424585669080307,False
PHACTR2,204049_s_at,0.009800336476172327,-0.4234859076376605,0.08942706703462243,False
